2018-12-03 17:43:12.134 [background-preinit] INFO  org.hibernate.validator.internal.util.Version 30  -| HV000001: Hibernate Validator 5.3.6.Final
2018-12-03 17:43:23.220 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping 543  -| Mapped "{[/features || /features.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-12-03 17:43:23.222 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping 543  -| Mapped "{[/loggers/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.LoggersMvcEndpoint.get(java.lang.String)
2018-12-03 17:43:23.223 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping 543  -| Mapped "{[/loggers/{name:.*}],methods=[POST],consumes=[application/vnd.spring-boot.actuator.v1+json || application/json],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.LoggersMvcEndpoint.set(java.lang.String,java.util.Map<java.lang.String, java.lang.String>)
2018-12-03 17:43:23.224 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping 543  -| Mapped "{[/loggers || /loggers.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-12-03 17:43:23.224 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping 543  -| Mapped "{[/info || /info.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-12-03 17:43:23.225 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping 543  -| Mapped "{[/refresh || /refresh.json],methods=[POST]}" onto public java.lang.Object org.springframework.cloud.endpoint.GenericPostableMvcEndpoint.invoke()
2018-12-03 17:43:23.225 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping 543  -| Mapped "{[/autoconfig || /autoconfig.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-12-03 17:43:23.226 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping 543  -| Mapped "{[/trace || /trace.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-12-03 17:43:23.226 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping 543  -| Mapped "{[/routes || /routes.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-12-03 17:43:23.227 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping 543  -| Mapped "{[/env/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EnvironmentMvcEndpoint.value(java.lang.String)
2018-12-03 17:43:23.227 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping 543  -| Mapped "{[/env || /env.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-12-03 17:43:23.228 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping 543  -| Mapped "{[/dump || /dump.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2018-12-03 17:43:23.267 [restartedMain] INFO  de.codecentric.boot.admin.web.PrefixHandlerMapping 543  -| Mapped "{[/api/applications/{id}],methods=[GET]}" onto public org.springframework.http.ResponseEntity<?> de.codecentric.boot.admin.registry.web.RegistryController.get(java.lang.String)
2018-12-03 17:43:23.267 [restartedMain] INFO  de.codecentric.boot.admin.web.PrefixHandlerMapping 543  -| Mapped "{[/api/applications],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> de.codecentric.boot.admin.registry.web.RegistryController.register(de.codecentric.boot.admin.model.Application,org.springframework.web.util.UriComponentsBuilder)
2018-12-03 17:43:23.268 [restartedMain] INFO  de.codecentric.boot.admin.web.PrefixHandlerMapping 543  -| Mapped "{[/api/applications/{id}],methods=[DELETE]}" onto public org.springframework.http.ResponseEntity<?> de.codecentric.boot.admin.registry.web.RegistryController.unregister(java.lang.String)
2018-12-03 17:43:23.268 [restartedMain] INFO  de.codecentric.boot.admin.web.PrefixHandlerMapping 543  -| Mapped "{[/api/applications],methods=[GET]}" onto public java.util.Collection<de.codecentric.boot.admin.model.Application> de.codecentric.boot.admin.registry.web.RegistryController.applications(java.lang.String)
2018-12-03 17:43:23.268 [restartedMain] INFO  de.codecentric.boot.admin.web.PrefixHandlerMapping 543  -| Mapped "{[/api/journal],produces=[application/json]}" onto public java.util.Collection<de.codecentric.boot.admin.event.ClientApplicationEvent> de.codecentric.boot.admin.journal.web.JournalController.getJournal()
2018-12-03 17:43:23.268 [restartedMain] INFO  de.codecentric.boot.admin.web.PrefixHandlerMapping 543  -| Mapped "{[/api/journal],produces=[text/event-stream]}" onto public org.springframework.web.servlet.mvc.method.annotation.SseEmitter de.codecentric.boot.admin.journal.web.JournalController.getJournalEvents()
2018-12-03 17:43:23.517 [restartedMain] WARN  org.springframework.cloud.netflix.archaius.ArchaiusAutoConfiguration 148  -| No spring.application.name found, defaulting to 'application'
2018-12-03 17:43:23.520 [restartedMain] WARN  com.netflix.config.sources.URLConfigurationSource 120  -| No URLs will be polled as dynamic configuration sources.
2018-12-03 17:43:23.520 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource 121  -| To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-12-03 17:43:23.525 [restartedMain] WARN  com.netflix.config.sources.URLConfigurationSource 120  -| No URLs will be polled as dynamic configuration sources.
2018-12-03 17:43:23.525 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource 121  -| To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-12-03 17:43:23.691 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter 534  -| Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@6b19eefc: startup date [Mon Dec 03 17:43:17 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@9229e8d
2018-12-03 17:43:23.736 [restartedMain] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping 349  -| Root mapping to handler of type [class org.springframework.web.servlet.mvc.ParameterizableViewController]
2018-12-03 17:43:23.776 [restartedMain] WARN  org.springframework.web.servlet.resource.ResourceHttpRequestHandler 311  -| Locations list is empty. No resources will be served unless a custom ResourceResolver is configured as an alternative to PathResourceResolver.
2018-12-03 17:43:23.776 [restartedMain] WARN  org.springframework.web.servlet.resource.ResourceHttpRequestHandler 311  -| Locations list is empty. No resources will be served unless a custom ResourceResolver is configured as an alternative to PathResourceResolver.
2018-12-03 17:43:23.778 [restartedMain] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping 362  -| Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-03 17:43:23.779 [restartedMain] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping 362  -| Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-03 17:43:23.779 [restartedMain] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping 362  -| Mapped URL path [/all-modules.css] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-03 17:43:23.779 [restartedMain] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping 362  -| Mapped URL path [/all-modules.js] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-03 17:43:23.834 [restartedMain] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping 362  -| Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-03 17:43:23.877 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.AbstractTemplateResolverConfiguration 60  -| Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2018-12-03 17:43:23.883 [restartedMain] WARN  org.thymeleaf.templatemode.TemplateMode 150  -| [THYMELEAF][restartedMain] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
2018-12-03 17:43:24.654 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer 58  -| LiveReload server is running on port 35729
2018-12-03 17:43:28.214 [restartedMain] INFO  org.springframework.cloud.netflix.zuul.ZuulFilterInitializer 65  -| Starting filter initializer
2018-12-03 17:43:28.278 [restartedMain] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler 165  -| Initializing ExecutorService  'updateTaskScheduler'
2018-12-03 17:43:28.393 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 431  -| Registering beans for JMX exposure on startup
2018-12-03 17:43:28.395 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 916  -| Bean with name 'dataSource' has been autodetected for JMX exposure
2018-12-03 17:43:28.407 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 916  -| Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2018-12-03 17:43:28.408 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 916  -| Bean with name 'refreshEndpoint' has been autodetected for JMX exposure
2018-12-03 17:43:28.408 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 916  -| Bean with name 'environmentManager' has been autodetected for JMX exposure
2018-12-03 17:43:28.409 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 916  -| Bean with name 'zuulEndpoint' has been autodetected for JMX exposure
2018-12-03 17:43:28.410 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 916  -| Bean with name 'refreshScope' has been autodetected for JMX exposure
2018-12-03 17:43:28.413 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 678  -| Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2018-12-03 17:43:28.429 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 678  -| Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2018-12-03 17:43:28.441 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 678  -| Located managed bean 'zuulEndpoint': registering with JMX server as MBean [org.springframework.cloud.netflix.zuul:name=zuulEndpoint,type=RoutesEndpoint]
2018-12-03 17:43:28.444 [restartedMain] WARN  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 849  -| Bean with key 'zuulEndpoint' has been registered as an MBean but has no exposed attributes or operations
2018-12-03 17:43:28.447 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 678  -| Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=6b19eefc,type=ConfigurationPropertiesRebinder]
2018-12-03 17:43:28.457 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 671  -| Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2018-12-03 17:43:28.459 [restartedMain] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter 678  -| Located managed bean 'refreshEndpoint': registering with JMX server as MBean [org.springframework.cloud.endpoint:name=refreshEndpoint,type=RefreshEndpoint]
2018-12-03 17:43:28.460 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 431  -| Registering beans for JMX exposure on startup
2018-12-03 17:43:28.773 [restartedMain] INFO  org.springframework.context.support.DefaultLifecycleProcessor 343  -| Starting beans in phase 0
2018-12-03 17:43:28.778 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'auditEventsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=auditEventsEndpoint]
2018-12-03 17:43:28.786 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'archaiusEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=archaiusEndpoint]
2018-12-03 17:43:28.794 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'featuresEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=featuresEndpoint]
2018-12-03 17:43:28.797 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'requestMappingEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=requestMappingEndpoint]
2018-12-03 17:43:28.800 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'environmentEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=environmentEndpoint]
2018-12-03 17:43:28.803 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'healthEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=healthEndpoint]
2018-12-03 17:43:28.806 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'beansEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=beansEndpoint]
2018-12-03 17:43:28.809 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'infoEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=infoEndpoint]
2018-12-03 17:43:28.812 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'loggersEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=loggersEndpoint]
2018-12-03 17:43:28.818 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'metricsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=metricsEndpoint]
2018-12-03 17:43:28.821 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'traceEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=traceEndpoint]
2018-12-03 17:43:28.824 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'dumpEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=dumpEndpoint]
2018-12-03 17:43:28.827 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'autoConfigurationReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=autoConfigurationReportEndpoint]
2018-12-03 17:43:28.829 [restartedMain] INFO  org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter 678  -| Located managed bean 'configurationPropertiesReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=configurationPropertiesReportEndpoint]
2018-12-03 17:43:28.830 [restartedMain] INFO  org.springframework.context.support.DefaultLifecycleProcessor 343  -| Starting beans in phase 2147483647
2018-12-03 17:43:28.831 [restartedMain] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper 120  -| Context refreshed
2018-12-03 17:43:28.847 [restartedMain] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper 123  -| Found 1 custom documentation plugin(s)
2018-12-03 17:43:28.861 [restartedMain] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner 41  -| Scanning for api listing references
2018-12-03 17:43:28.898 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol 180  -| Initializing ProtocolHandler ["http-nio-8090"]
2018-12-03 17:43:28.905 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol 180  -| Starting ProtocolHandler ["http-nio-8090"]
2018-12-03 17:43:28.921 [restartedMain] INFO  org.apache.tomcat.util.net.NioSelectorPool 180  -| Using a shared selector for servlet write/read
2018-12-03 17:43:28.942 [restartedMain] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer 201  -| Tomcat started on port(s): 8090 (http)
2018-12-03 17:43:28.951 [restartedMain] INFO  com.lixing.docker.dockerboot.DockerbootApplication 57  -| Started DockerbootApplication in 20.479 seconds (JVM running for 23.834)
